client,event
client3971,1
client39710,0
client39711,1
client39712,0
client39713,1
client39714,0
client39715,1
client39716,0
client39717,1
client39718,0
client39719,0
client3972,0
client39720,0
client39721,0
client39722,0
client39723,0
client39724,1
client39725,0
client39726,1
client39727,1
client39728,0
client39729,1
client3973,0
client39730,0
client39731,0
client39732,0
client39733,0
client39734,1
client39735,0
client39736,0
client39737,0
client39738,0
client39739,1
client3974,0
client39740,1
client39741,0
client39742,0
client39743,0
client39744,1
client39745,1
client39746,0
client39747,0
client39748,1
client39749,1
client3975,0
client39750,0
client39751,1
client39752,0
client39753,0
client39754,0
client39755,1
client39756,1
client39757,1
client39758,0
client39759,0
client3976,0
client39760,0
client39761,0
client39762,0
client39763,0
client39764,0
client39765,1
client39766,0
client39767,0
client39768,0
client39769,0
client3977,0
client39770,0
client39771,0
client39772,0
client39773,0
client39774,1
client39775,0
client39776,0
client39777,0
client39778,1
client39779,0
client3978,1
client39780,0
client39781,0
client39782,0
client39783,0
client39784,0
client39785,0
client39786,0
client39787,0
client39788,1
client39789,0
client3979,0
client39790,0
client39791,0
client39792,0
client39793,1
client39794,0
client39795,1
client39796,0
client39797,0
client39798,0
client39799,0
client398,0
client3980,0
client39800,0
client39801,0
client39802,0
client39803,1
client39804,0
client39805,1
client39806,1
client39807,0
client39808,0
client39809,0
client3981,0
client39810,0
client39811,0
client39812,0
client39813,1
client39814,0
client39815,0
client39816,0
client39817,0
client39818,1
client39819,0
client3982,0
client39820,1
client39821,0
client39822,0
client39823,1
client39824,0
client39825,0
client39826,0
client39827,1
client39828,1
client39829,1
client3983,0
client39830,0
client39831,0
client39832,0
client39833,0
client39834,0
client39835,0
client39836,0
client39837,0
client39838,0
client39839,0
client3984,1
client39840,0
client39841,1
client39842,1
client39843,0
client39844,0
client39845,1
client39846,0
client39847,0
client39848,0
client39849,0
client3985,0
client39850,1
client39851,0
client39852,1
client39853,0
client39854,0
client39855,0
client39856,0
client39857,0
client39858,0
client39859,0
client3986,0
client39860,0
client39861,1
client39862,0
client39863,0
client39864,0
client39865,0
client39866,0
client39867,0
client39868,0
client39869,1
client3987,1
client39870,1
client39871,0
client39872,1
client39873,0
client39874,0
client39875,0
client39876,0
client39877,0
client39878,0
client39879,0
client3988,0
client39880,0
client39881,1
client39882,0
client39883,0
client39884,0
client39885,0
client39886,0
client39887,0
client39888,0
client39889,0
client3989,0
client39890,0
client39891,0
client39892,0
client39893,0
client39894,0
client39895,0
client39896,1
client39897,0
client39898,1
client39899,0
client399,0
client3990,0
client39900,0
client39901,0
client39902,0
client39903,1
client39904,0
client39905,0
client39906,0
client39907,1
client39908,1
client39909,0
client3991,0
client39910,0
client39911,0
client39912,0
client39913,0
client39914,0
client39915,0
client39916,0
client39917,0
client39918,0
client39919,1
client3992,0
client39920,0
client39921,1
client39922,0
client39923,0
client39924,0
client39925,0
client39926,0
client39927,1
client39928,1
client39929,0
client3993,0
client39930,1
client39931,0
client39932,0
client39933,0
client39934,0
client39935,0
client39936,0
client39937,0
client39938,0
client39939,0
client3994,0
client39940,0
client39941,1
client39942,1
client39943,0
client39944,1
client39945,1
client39946,1
client39947,0
client39948,1
client39949,0
client3995,0
client39950,0
client39951,0
client39952,0
client39953,0
client39954,1
client39955,0
client39956,0
client39957,1
client39958,0
client39959,0
client3996,0
client39960,0
client39961,1
client39962,0
client39963,0
client39964,1
client39965,1
client39966,0
client39967,1
client39968,1
client39969,0
client3997,0
client39970,1
client39971,0
client39972,0
client39973,0
client39974,0
client39975,1
client39976,0
client39977,0
client39978,0
client39979,0
client3998,0
client39980,0
client39981,0
client39982,0
client39983,1
client39984,1
client39985,0
client39986,0
client39987,0
client39988,0
client39989,0
client3999,0
client39990,0
client39991,0
client39992,0
client39993,0
client39994,0
client39995,0
client39996,0
client39997,1
client39998,0
client39999,0
client4,0
client40,0
client400,0
client4000,0
client40000,1
client40001,0
client40002,1
client40003,0
client40004,0
client40005,0
client40006,0
client40007,0
client40008,0
client40009,1
client4001,0
client40010,0
client40011,0
client40012,0
client40013,0
client40014,0
client40015,0
client40016,0
client40017,1
client40018,0
client40019,0
client4002,0
client40020,0
client40021,0
client40022,0
client40023,0
client40024,1
client40025,0
client40026,0
client40027,0
client40028,0
client40029,0
client4003,1
client40030,0
client40031,0
client40032,0
client40033,0
client40034,0
client40035,0
client40036,0
client40037,0
client40038,1
client40039,1
client4004,0
client40040,1
client40041,0
client40042,0
client40043,0
client40044,1
client40045,1
client40046,0
client40047,1
client40048,1
client40049,1
client4005,0
client40050,1
client40051,1
client40052,0
client40053,0
client40054,1
client40055,0
client40056,0
client40057,0
client40058,1
client40059,0
client4006,0
client40060,0
client40061,1
client40062,0
client40063,0
client40064,0
client40065,0
client40066,0
client40067,0
client40068,0
client40069,0
client4007,1
client40070,1
client40071,0
client40072,1
client40073,0
client40074,0
client40075,0
client40076,1
client40077,1
client40078,0
client40079,1
client4008,0
client40080,0
client40081,0
client40082,0
client40083,0
client40084,0
client40085,1
client40086,0
client40087,0
client40088,0
client40089,0
client4009,0
client40090,0
client40091,0
client40092,0
client40093,0
client40094,1
client40095,0
client40096,0
client40097,0
client40098,0
client40099,0
client401,0
client4010,1
client40100,0
client40101,1
client40102,0
client40103,0
client40104,0
client40105,0
client40106,0
client40107,1
client40108,1
client40109,0
client4011,0
client40110,0
client40111,1
client40112,0
client40113,0
client40114,0
client40115,0
client40116,1
client40117,0
client40118,0
client40119,1
client4012,0
client40120,1
client40121,1
client40122,0
client40123,0
client40124,0
client40125,1
client40126,1
client40127,1
client40128,0
client40129,1
client4013,0
client40130,1
client40131,0
client40132,0
client40133,0
client40134,0
client40135,0
client40136,1
client40137,0
client40138,0
client40139,0
client4014,0
client40140,1
client40141,0
client40142,0
client40143,1
client40144,0
client40145,0
client40146,0
client40147,0
client40148,0
client40149,0
client4015,0
client40150,1
client40151,0
client40152,0
client40153,0
client40154,0
client40155,0
client40156,0
client40157,0
client40158,0
client40159,0
client4016,0
client40160,1
client40161,0
client40162,0
client40163,1
client40164,1
client40165,1
client40166,0
client40167,0
client40168,1
client40169,0
client4017,0
client40170,0
client40171,1
client40172,0
client40173,1
client40174,0
client40175,1
client40176,1
client40177,0
client40178,1
client40179,1
client4018,0
client40180,0
client40181,1
client40182,1
client40183,0
client40184,0
client40185,0
client40186,0
client40187,1
client40188,0
client40189,0
client4019,0
client40190,1
client40191,1
client40192,0
client40193,0
client40194,0
client40195,1
client40196,0
client40197,1
client40198,0
client40199,0
client402,0
client4020,0
client40200,0
client40201,0
client40202,0
client40203,0
client40204,0
client40205,0
client40206,0
client40207,0
client40208,0
client40209,0
client4021,1
client40210,0
client40211,0
client40212,0
client40213,0
client40214,0
client40215,0
client40216,1
client40217,0
client40218,1
client40219,0
client4022,0
client40220,1
client40221,0
client40222,1
client40223,0
client40224,0
client40225,1
client40226,0
client40227,0
client40228,0
client40229,0
client4023,0
client40230,0
client40231,1
client40232,1
client40233,0
client40234,0
client40235,0
client40236,0
client40237,1
client40238,0
client40239,0
client4024,0
client40240,0
client40241,0
client40242,0
client40243,1
client40244,1
client40245,0
client40246,0
client40247,0
client40248,1
client40249,1
client4025,0
client40250,0
client40251,1
client40252,0
client40253,0
client40254,0
client40255,0
client40256,0
client40257,0
client40258,0
client40259,1
client4026,0
client40260,0
client40261,0
client40262,1
client40263,0
client40264,1
client40265,0
client40266,0
client40267,0
client40268,0
client40269,0
client4027,0
client40270,0
client40271,1
client40272,1
client40273,0
client40274,0
client40275,1
client40276,0
client40277,0
client40278,0
client40279,1
client4028,0
client40280,0
client40281,0
client40282,0
client40283,0
client40284,1
client40285,0
client40286,0
client40287,0
client40288,0
client40289,0
client4029,0
client40290,0
client40291,0
client40292,1
client40293,0
client40294,0
client40295,1
client40296,0
client40297,1
client40298,1
client40299,1
client403,0
client4030,0
client40300,0
client40301,1
client40302,0
client40303,0
client40304,0
client40305,0
client40306,0
client40307,0
client40308,0
client40309,0
client4031,1
client40310,0
client40311,0
client40312,0
client40313,0
client40314,0
client40315,0
client40316,0
client40317,1
client40318,0
client40319,1
client4032,0
client40320,0
client40321,0
client40322,0
client40323,0
client40324,1
client40325,0
client40326,0
